INSERT INTO product_incomes (id, product_id, period_type, total_units_sold, product_specific_income, record_date) VALUES
(467, 3, 'daily', 27, 68.09, '2024-09-11'),
(468, 3, 'daily', 17, 147.97, '2024-09-12'),
(469, 3, 'daily', 26, 71.28, '2024-09-13'),
(470, 3, 'daily', 43, 281.16, '2024-09-14'),
(471, 3, 'daily', 48, 99.13, '2024-09-15'),
(472, 3, 'daily', 41, 320.66, '2024-09-16'),
(473, 3, 'daily', 18, 179.81, '2024-09-17'),
(474, 3, 'daily', 16, 55.7, '2024-09-18'),
(475, 3, 'daily', 14, 117.46, '2024-09-19'),
(476, 3, 'daily', 47, 424.83, '2024-09-20'),
(477, 3, 'daily', 30, 39.91, '2024-09-21'),
(478, 3, 'daily', 42, 111.92, '2023-03-01'),
(479, 3, 'daily', 12, 113.31, '2023-03-02'),
(480, 3, 'daily', 45, 446.58, '2023-03-03'),
(481, 3, 'daily', 20, 169.77, '2023-03-04'),
(482, 3, 'daily', 19, 118.11, '2023-03-05'),
(483, 3, 'daily', 33, 151.08, '2023-03-06'),
(484, 3, 'daily', 10, 77.37, '2023-03-07'),
(485, 3, 'daily', 36, 306.18, '2023-03-08'),
(486, 3, 'daily', 42, 61.01, '2023-03-09'),
(487, 3, 'daily', 17, 47.97, '2023-03-10'),
(488, 3, 'daily', 36, 206.32, '2023-03-11'),
(489, 3, 'daily', 38, 256.65, '2023-03-12'),
(490, 3, 'daily', 37, 177.51, '2023-03-13'),
(491, 3, 'daily', 26, 232.32, '2023-03-14'),
(492, 3, 'daily', 18, 173.06, '2023-03-15'),
(493, 3, 'daily', 37, 103.65, '2023-03-16'),
(494, 3, 'daily', 32, 254.55, '2023-03-17'),
(495, 3, 'daily', 35, 121.7, '2023-03-18'),
(496, 3, 'daily', 33, 194.59, '2023-03-19'),
(497, 3, 'daily', 37, 212.44, '2023-03-20'),
(498, 3, 'daily', 12, 100.62, '2023-03-21'),
(499, 3, 'daily', 44, 401.69, '2023-09-01'),
(500, 3, 'daily', 47, 81.6, '2023-09-02'),
(501, 3, 'daily', 21, 205.61, '2023-09-03'),
(502, 3, 'daily', 40, 224.29, '2023-09-04'),
(503, 3, 'daily', 17, 104.08, '2023-09-05'),
(504, 3, 'daily', 32, 289.73, '2023-09-06'),
(505, 3, 'daily', 10, 44.01, '2023-09-07'),
(506, 3, 'daily', 24, 37.06, '2023-09-08'),
(507, 3, 'daily', 48, 261.6, '2023-09-09'),
(508, 3, 'daily', 37, 281.81, '2023-09-10'),
(509, 3, 'daily', 35, 216.41, '2023-09-11'),
(510, 3, 'daily', 25, 244.7, '2023-09-12'),
(511, 3, 'daily', 19, 181.16, '2023-09-13'),
(512, 3, 'daily', 48, 401.97, '2023-09-14'),
(513, 3, 'daily', 49, 335.04, '2023-09-15'),
(514, 3, 'daily', 24, 180.21, '2023-09-16'),
(515, 3, 'daily', 18, 100.46, '2023-09-17'),
(516, 3, 'daily', 25, 41.58, '2023-09-18'),
(517, 3, 'daily', 30, 52.01, '2023-09-19'),
(518, 3, 'daily', 27, 85.03, '2023-09-20'),
(519, 3, 'daily', 17, 38.9, '2023-09-21'),
(520, 3, 'daily', 35, 48.13, '2022-03-01'),
(521, 3, 'daily', 20, 99.69, '2022-03-02'),
(522, 3, 'daily', 50, 486.3, '2022-03-03'),
(523, 3, 'daily', 14, 18.69, '2022-03-04'),
(524, 3, 'daily', 36, 235.36, '2022-03-05'),
(525, 3, 'daily', 40, 122.44, '2022-03-06'),
(526, 3, 'daily', 29, 88.17, '2022-03-07'),
(527, 3, 'daily', 22, 104.71, '2022-03-08'),
(528, 3, 'daily', 22, 183.98, '2022-03-09'),
(529, 3, 'daily', 15, 16.07, '2022-03-10'),
(530, 3, 'daily', 49, 431.45, '2022-03-11'),
(531, 3, 'daily', 35, 124.57, '2022-03-12'),
(532, 3, 'daily', 20, 33.88, '2022-03-13'),
(533, 3, 'daily', 43, 326.79, '2022-03-14'),
(534, 3, 'daily', 14, 124.54, '2022-03-15'),
(535, 3, 'daily', 43, 146.39, '2022-03-16'),
(536, 3, 'daily', 35, 175.89, '2022-03-17'),
(537, 3, 'daily', 24, 64.88, '2022-03-18'),
(538, 3, 'daily', 38, 269.13, '2022-03-19'),
(539, 3, 'daily', 41, 246.38, '2022-03-20'),
(540, 3, 'daily', 48, 175.36, '2022-03-21'),
(541, 3, 'daily', 49, 82.66, '2022-09-01'),
(542, 3, 'daily', 39, 376.37, '2022-09-02'),
(543, 3, 'daily', 15, 49.8, '2022-09-03'),
(544, 3, 'daily', 13, 95.76, '2022-09-04'),
(545, 3, 'daily', 42, 253.6, '2022-09-05'),
(546, 3, 'daily', 41, 296.64, '2022-09-06'),
(547, 3, 'daily', 27, 214.33, '2022-09-07'),
(548, 3, 'daily', 14, 43.82, '2022-09-08'),
(549, 3, 'daily', 27, 184.78, '2022-09-09'),
(550, 3, 'daily', 14, 71.69, '2022-09-10'),
(551, 3, 'daily', 42, 405.71, '2022-09-11'),
(552, 3, 'daily', 29, 129.19, '2022-09-12'),
(553, 3, 'daily', 25, 140.99, '2022-09-13'),
(554, 3, 'daily', 13, 41.87, '2022-09-14'),
(555, 3, 'daily', 36, 192.98, '2022-09-15'),
(556, 3, 'daily', 46, 277.61, '2022-09-16'),
(557, 3, 'daily', 31, 59.56, '2022-09-17'),
(558, 3, 'daily', 20, 38.62, '2022-09-18'),
(559, 3, 'daily', 11, 108.73, '2022-09-19'),
(560, 3, 'daily', 42, 224.37, '2022-09-20'),
(561, 3, 'daily', 41, 308.12, '2022-09-21'),
(562, 4, 'yearly', 9679, 264750.51, '2024-12-31'),
(563, 4, 'yearly', 7486, 220999.69, '2023-12-31'),
(564, 4, 'yearly', 8551, 368591.03, '2022-12-31'),
(565, 4, 'yearly', 8584, 819311.15, '2021-12-31'),
(566, 4, 'yearly', 7247, 526155.51, '2020-12-31'),
(567, 4, 'yearly', 5008, 372472.09, '2019-12-31'),
(568, 4, 'yearly', 7490, 540511.92, '2018-12-31'),
(569, 4, 'monthly', 499, 22140.79, '2024-01-01'),
(570, 4, 'monthly', 639, 21320.47, '2024-02-01'),
(571, 4, 'monthly', 499, 26390.78, '2024-03-01'),
(572, 4, 'monthly', 505, 9429.01, '2024-04-01'),
(573, 4, 'monthly', 524, 38484.31, '2024-05-01'),
(574, 4, 'monthly', 655, 35276.79, '2024-06-01'),
(575, 4, 'monthly', 518, 29324.29, '2024-07-01'),
(576, 4, 'monthly', 702, 50415.61, '2024-08-01'),
(577, 4, 'monthly', 734, 14964.02, '2024-09-01'),
(578, 4, 'monthly', 408, 22492.98, '2024-10-01'),
(579, 4, 'monthly', 748, 22009.59, '2024-11-01'),
(580, 4, 'monthly', 437, 28143.59, '2024-12-01'),
(581, 4, 'monthly', 666, 34648.14, '2023-01-01'),
(582, 4, 'monthly', 756, 47796.68, '2023-02-01'),
(583, 4, 'monthly', 439, 13716.64, '2023-03-01'),
(584, 4, 'monthly', 744, 55612.75, '2023-04-01'),
(585, 4, 'monthly', 524, 40956.12, '2023-05-01'),
(586, 4, 'monthly', 426, 23913.59, '2023-06-01'),
(587, 4, 'monthly', 588, 40305.31, '2023-07-01'),
(588, 4, 'monthly', 790, 58540.28, '2023-08-01'),
(589, 4, 'monthly', 570, 31206.01, '2023-09-01'),
(590, 4, 'monthly', 626, 20357.7, '2023-10-01'),
(591, 4, 'monthly', 544, 16858.03, '2023-11-01'),
(592, 4, 'monthly', 574, 17588.12, '2023-12-01'),
(593, 4, 'monthly', 510, 12653.28, '2022-01-01'),
(594, 4, 'monthly', 593, 20082.41, '2022-02-01'),
(595, 4, 'monthly', 456, 18787.21, '2022-03-01'),
(596, 4, 'monthly', 631, 24351.71, '2022-04-01'),
(597, 4, 'monthly', 626, 37255.45, '2022-05-01'),
(598, 4, 'monthly', 532, 36182.97, '2022-06-01'),
(599, 4, 'monthly', 577, 29523.45, '2022-07-01'),
(600, 4, 'monthly', 705, 44562.71, '2022-08-01'),
(601, 4, 'monthly', 648, 47535.09, '2022-09-01'),
(602, 4, 'monthly', 701, 32479.6, '2022-10-01'),
(603, 4, 'monthly', 611, 17351.26, '2022-11-01'),
(604, 4, 'monthly', 668, 18153.84, '2022-12-01'),
(605, 4, 'weekly', 285, 12254.28, '2024-03-01'),
(606, 4, 'weekly', 259, 12299.41, '2024-03-08'),
(607, 4, 'weekly', 149, 763.34, '2024-03-15'),
(608, 4, 'weekly', 213, 4148.82, '2024-09-01'),
(609, 4, 'weekly', 102, 3004.62, '2024-09-08'),
(610, 4, 'weekly', 183, 2844.34, '2024-09-15'),
(611, 4, 'weekly', 203, 3515.5, '2023-03-01'),
(612, 4, 'weekly', 237, 7462.82, '2023-03-08'),
(613, 4, 'weekly', 113, 2383.62, '2023-03-15'),
(614, 4, 'weekly', 297, 14621.95, '2023-09-01'),
(615, 4, 'weekly', 295, 8706.07, '2023-09-08'),
(616, 4, 'weekly', 199, 2820.52, '2023-09-15'),
(617, 4, 'weekly', 128, 4490.94, '2022-03-01'),
(618, 4, 'weekly', 261, 11853.73, '2022-03-08'),
(619, 4, 'weekly', 131, 3083.68, '2022-03-15'),
(620, 4, 'weekly', 107, 2210.46, '2022-09-01'),
(621, 4, 'weekly', 194, 6892.45, '2022-09-08'),
(622, 4, 'weekly', 164, 3922.97, '2022-09-15'),
(623, 4, 'daily', 17, 73.06, '2024-03-01'),
(624, 4, 'daily', 22, 103.89, '2024-03-02'),
(625, 4, 'daily', 23, 78.95, '2024-03-03'),
(626, 4, 'daily', 14, 52.4, '2024-03-04'),
(627, 4, 'daily', 36, 334.82, '2024-03-05'),
(628, 4, 'daily', 26, 140.57, '2024-03-06'),
(629, 4, 'daily', 38, 337.41, '2024-03-07'),
(630, 4, 'daily', 24, 204.4, '2024-03-08'),
(631, 4, 'daily', 46, 90.09, '2024-03-09'),
(632, 4, 'daily', 49, 390.09, '2024-03-10'),
(633, 4, 'daily', 44, 344.24, '2024-03-11'),
(634, 4, 'daily', 43, 249.32, '2024-03-12'),
(635, 4, 'daily', 18, 54.87, '2024-03-13'),
(636, 4, 'daily', 40, 172.16, '2024-03-14'),
(637, 4, 'daily', 43, 392.8, '2024-03-15'),
(638, 4, 'daily', 21, 167.75, '2024-03-16'),
(639, 4, 'daily', 35, 269.44, '2024-03-17'),
(640, 4, 'daily', 28, 232.34, '2024-03-18'),
(641, 4, 'daily', 23, 160.44, '2024-03-19'),
(642, 4, 'daily', 46, 53.91, '2024-03-20'),
(643, 4, 'daily', 29, 191.77, '2024-03-21'),
(644, 4, 'daily', 34, 128.02, '2024-09-01'),
(645, 4, 'daily', 30, 165.8, '2024-09-02'),
(646, 4, 'daily', 12, 43.4, '2024-09-03'),
(647, 4, 'daily', 28, 148.34, '2024-09-04'),
(648, 4, 'daily', 33, 260.24, '2024-09-05'),
(649, 4, 'daily', 40, 336.97, '2024-09-06'),
(650, 4, 'daily', 26, 171.57, '2024-09-07'),
(651, 4, 'daily', 40, 41.07, '2024-09-08'),
(652, 4, 'daily', 48, 456.89, '2024-09-09'),
(653, 4, 'daily', 47, 358.36, '2024-09-10'),
(654, 4, 'daily', 15, 63.57, '2024-09-11'),
(655, 4, 'daily', 38, 207.69, '2024-09-12'),
(656, 4, 'daily', 21, 26.8, '2024-09-13'),
(657, 4, 'daily', 10, 10.29, '2024-09-14'),
(658, 4, 'daily', 37, 310.41, '2024-09-15'),
(659, 4, 'daily', 15, 69.3, '2024-09-16'),
(660, 4, 'daily', 27, 236.98, '2024-09-17'),
(661, 4, 'daily', 30, 114.9, '2024-09-18'),
(662, 4, 'daily', 33, 148.69, '2024-09-19'),
(663, 4, 'daily', 34, 337.89, '2024-09-20'),
(664, 4, 'daily', 34, 277.19, '2024-09-21'),
(665, 4, 'daily', 20, 150.63, '2023-03-01'),
(666, 4, 'daily', 31, 224.14, '2023-03-02'),
(667, 4, 'daily', 37, 282.66, '2023-03-03'),
(668, 4, 'daily', 40, 398.19, '2023-03-04'),
(669, 4, 'daily', 15, 147.03, '2023-03-05'),
(670, 4, 'daily', 20, 148.12, '2023-03-06'),
(671, 4, 'daily', 23, 41.02, '2023-03-07'),
(672, 4, 'daily', 18, 132.92, '2023-03-08'),
(673, 4, 'daily', 10, 99.15, '2023-03-09'),
(674, 4, 'daily', 22, 70.01, '2023-03-10'),
(675, 4, 'daily', 33, 92.9, '2023-03-11'),
(676, 4, 'daily', 20, 170.59, '2023-03-12'),
(677, 4, 'daily', 14, 46.36, '2023-03-13'),
(678, 4, 'daily', 31, 252.89, '2023-03-14'),
(679, 4, 'daily', 13, 47.69, '2023-03-15'),
(680, 4, 'daily', 41, 263.33, '2023-03-16'),
(681, 4, 'daily', 16, 145.11, '2023-03-17'),
(682, 4, 'daily', 42, 376.46, '2023-03-18'),
(683, 4, 'daily', 33, 55.54, '2023-03-19'),
(684, 4, 'daily', 49, 376.7, '2023-03-20'),
(685, 4, 'daily', 16, 96.82, '2023-03-21'),
(686, 4, 'daily', 15, 82.2, '2023-09-01'),
(687, 4, 'daily', 34, 78.81, '2023-09-02'),
(688, 4, 'daily', 36, 272.43, '2023-09-03'),
(689, 4, 'daily', 21, 166.89, '2023-09-04'),
(690, 4, 'daily', 49, 387.33, '2023-09-05'),
(691, 4, 'daily', 36, 163.52, '2023-09-06'),
(692, 4, 'daily', 23, 56.27, '2023-09-07'),
(693, 4, 'daily', 45, 220.44, '2023-09-08'),
(694, 4, 'daily', 44, 237.18, '2023-09-09'),
(695, 4, 'daily', 15, 127.39, '2023-09-10'),
(696, 4, 'daily', 43, 44.46, '2023-09-11'),
(697, 4, 'daily', 34, 211.01, '2023-09-12'),
(698, 4, 'daily', 16, 115.0, '2023-09-13'),
(699, 4, 'daily', 11, 60.93, '2023-09-14'),
(700, 4, 'daily', 11, 61.89, '2023-09-15'),
(701, 4, 'daily', 32, 102.46, '2023-09-16'),
(702, 4, 'daily', 50, 110.13, '2023-09-17'),
(703, 4, 'daily', 44, 45.42, '2023-09-18'),
(704, 4, 'daily', 47, 411.09, '2023-09-19'),
(705, 4, 'daily', 28, 271.48, '2023-09-20'),
(706, 4, 'daily', 29, 216.04, '2023-09-21'),
(707, 4, 'daily', 32, 63.23, '2022-03-01'),
(708, 4, 'daily', 11, 11.31, '2022-03-02'),
(709, 4, 'daily', 44, 65.53, '2022-03-03'),
(710, 4, 'daily', 16, 139.69, '2022-03-04'),
(711, 4, 'daily', 50, 170.06, '2022-03-05'),
(712, 4, 'daily', 47, 189.67, '2022-03-06'),
(713, 4, 'daily', 14, 42.77, '2022-03-07'),
(714, 4, 'daily', 47, 218.79, '2022-03-08'),
(715, 4, 'daily', 49, 132.76, '2022-03-09'),
(716, 4, 'daily', 43, 134.46, '2022-03-10'),
(717, 4, 'daily', 42, 205.93, '2022-03-11'),
(718, 4, 'daily', 30, 266.93, '2022-03-12'),
(719, 4, 'daily', 23, 129.53, '2022-03-13'),
(720, 4, 'daily', 10, 20.05, '2022-03-14'),
(721, 4, 'daily', 21, 152.46, '2022-03-15'),
(722, 4, 'daily', 40, 281.77, '2022-03-16'),
(723, 4, 'daily', 12, 37.99, '2022-03-17'),
(724, 4, 'daily', 49, 69.32, '2022-03-18'),
(725, 4, 'daily', 36, 179.27, '2022-03-19'),
(726, 4, 'daily', 24, 61.37, '2022-03-20'),
(727, 4, 'daily', 38, 156.71, '2022-03-21'),
(728, 4, 'daily', 30, 256.6, '2022-09-01'),
(729, 4, 'daily', 31, 66.87, '2022-09-02'),
(730, 4, 'daily', 12, 12.49, '2022-09-03'),
(731, 4, 'daily', 36, 228.01, '2022-09-04'),
(732, 4, 'daily', 25, 55.4, '2022-09-05'),
(733, 4, 'daily', 50, 453.56, '2022-09-06'),
(734, 4, 'daily', 46, 202.9, '2022-09-07'),
(735, 4, 'daily', 45, 366.1, '2022-09-08'),
(736, 4, 'daily', 46, 429.17, '2022-09-09'),
(737, 4, 'daily', 44, 406.61, '2022-09-10'),
(738, 4, 'daily', 36, 212.99, '2022-09-11'),
(739, 4, 'daily', 23, 144.1, '2022-09-12'),
(740, 4, 'daily', 45, 315.12, '2022-09-13'),
(741, 4, 'daily', 34, 229.12, '2022-09-14'),
(742, 4, 'daily', 50, 234.66, '2022-09-15'),
(743, 4, 'daily', 22, 190.79, '2022-09-16'),
(744, 4, 'daily', 32, 198.5, '2022-09-17'),
(745, 4, 'daily', 38, 324.7, '2022-09-18'),
(746, 4, 'daily', 25, 190.02, '2022-09-19'),
(747, 4, 'daily', 12, 84.29, '2022-09-20'),
(748, 4, 'daily', 24, 221.28, '2022-09-21'),
(749, 5, 'yearly', 9296, 584209.88, '2024-12-31'),
(750, 5, 'yearly', 7504, 629335.3, '2023-12-31'),
(751, 5, 'yearly', 5236, 365908.17, '2022-12-31'),
(752, 5, 'yearly', 5907, 352409.06, '2021-12-31'),
(753, 5, 'yearly', 8214, 372712.17, '2020-12-31'),
(754, 5, 'yearly', 5270, 431717.11, '2019-12-31'),
(755, 5, 'yearly', 9926, 310900.55, '2018-12-31'),
(756, 5, 'monthly', 405, 11951.01, '2024-01-01'),
(757, 5, 'monthly', 530, 8220.29, '2024-02-01'),
(758, 5, 'monthly', 536, 12302.16, '2024-03-01'),
(759, 5, 'monthly', 432, 24519.54, '2024-04-01'),
(760, 5, 'monthly', 411, 10073.39, '2024-05-01'),
(761, 5, 'monthly', 741, 48178.14, '2024-06-01'),
(762, 5, 'monthly', 669, 51307.74, '2024-07-01'),
(763, 5, 'monthly', 672, 33074.21, '2024-08-01'),
(764, 5, 'monthly', 767, 45696.8, '2024-09-01'),
(765, 5, 'monthly', 644, 31550.1, '2024-10-01'),
(766, 5, 'monthly', 672, 25654.38, '2024-11-01'),
(767, 5, 'monthly', 525, 12839.91, '2024-12-01'),
(768, 5, 'monthly', 580, 30851.68, '2023-01-01'),
(769, 5, 'monthly', 521, 16615.48, '2023-02-01'),
(770, 5, 'monthly', 650, 46549.73, '2023-03-01'),
(771, 5, 'monthly', 735, 48822.68, '2023-04-01'),
(772, 5, 'monthly', 699, 53381.72, '2023-05-01'),
(773, 5, 'monthly', 415, 27858.94, '2023-06-01'),
(774, 5, 'monthly', 721, 33432.61, '2023-07-01'),
(775, 5, 'monthly', 690, 15149.7, '2023-08-01'),
(776, 5, 'monthly', 681, 44036.53, '2023-09-01'),
(777, 5, 'monthly', 542, 21768.71, '2023-10-01'),
(778, 5, 'monthly', 502, 29938.98, '2023-11-01'),
(779, 5, 'monthly', 638, 10676.72, '2023-12-01'),
(780, 5, 'monthly', 732, 44362.22, '2022-01-01'),
(781, 5, 'monthly', 468, 35207.55, '2022-02-01'),
(782, 5, 'monthly', 435, 22446.27, '2022-03-01'),
(783, 5, 'monthly', 447, 7350.69, '2022-04-01'),
(784, 5, 'monthly', 641, 15271.44, '2022-05-01'),
(785, 5, 'monthly', 470, 33994.31, '2022-06-01'),
(786, 5, 'monthly', 557, 32619.77, '2022-07-01'),
(787, 5, 'monthly', 420, 15521.81, '2022-08-01'),
(788, 5, 'monthly', 643, 19704.15, '2022-09-01'),
(789, 5, 'monthly', 738, 44570.9, '2022-10-01'),
(790, 5, 'monthly', 430, 30048.57, '2022-11-01'),
(791, 5, 'monthly', 657, 24240.76, '2022-12-01'),
(792, 5, 'weekly', 251, 6139.86, '2024-03-01'),
(793, 5, 'weekly', 243, 6569.4, '2024-03-08'),
(794, 5, 'weekly', 103, 1130.57, '2024-03-15'),
(795, 5, 'weekly', 241, 7240.86, '2024-09-01'),
(796, 5, 'weekly', 191, 8489.32, '2024-09-08'),
(797, 5, 'weekly', 158, 4182.06, '2024-09-15'),
(798, 5, 'weekly', 279, 5107.62, '2023-03-01'),
(799, 5, 'weekly', 185, 7580.28, '2023-03-08'),
(800, 5, 'weekly', 226, 2502.77, '2023-03-15'),
(801, 5, 'weekly', 217, 8855.48, '2023-09-01'),
(802, 5, 'weekly', 194, 1509.43, '2023-09-08'),
(803, 5, 'weekly', 238, 10510.18, '2023-09-15'),
(804, 5, 'weekly', 278, 10836.11, '2022-03-01'),
(805, 5, 'weekly', 181, 4683.85, '2022-03-08'),
(806, 5, 'weekly', 277, 6162.08, '2022-03-15'),
(807, 5, 'weekly', 201, 6681.23, '2022-09-01'),
(808, 5, 'weekly', 152, 1004.92, '2022-09-08'),
(809, 5, 'weekly', 276, 3680.12, '2022-09-15'),
(810, 5, 'daily', 50, 327.71, '2024-03-01'),
(811, 5, 'daily', 38, 266.07, '2024-03-02'),
(812, 5, 'daily', 23, 109.1, '2024-03-03'),
(813, 5, 'daily', 10, 11.32, '2024-03-04'),
(814, 5, 'daily', 22, 109.04, '2024-03-05'),
(815, 5, 'daily', 46, 313.73, '2024-03-06'),
(816, 5, 'daily', 25, 187.26, '2024-03-07'),
(817, 5, 'daily', 21, 71.92, '2024-03-08'),
(818, 5, 'daily', 30, 195.43, '2024-03-09'),
(819, 5, 'daily', 31, 238.5, '2024-03-10'),
(820, 5, 'daily', 34, 301.08, '2024-03-11'),
(821, 5, 'daily', 49, 51.17, '2024-03-12'),
(822, 5, 'daily', 35, 334.68, '2024-03-13'),
(823, 5, 'daily', 48, 88.59, '2024-03-14'),
(824, 5, 'daily', 43, 126.92, '2024-03-15'),
(825, 5, 'daily', 28, 215.23, '2024-03-16'),
(826, 5, 'daily', 27, 96.8, '2024-03-17'),
(827, 5, 'daily', 37, 64.78, '2024-03-18'),
(828, 5, 'daily', 46, 290.24, '2024-03-19'),
(829, 5, 'daily', 11, 68.74, '2024-03-20'),
(830, 5, 'daily', 35, 54.45, '2024-03-21'),
(831, 5, 'daily', 18, 169.97, '2024-09-01'),
(832, 5, 'daily', 42, 313.39, '2024-09-02'),
(833, 5, 'daily', 21, 27.26, '2024-09-03'),
(834, 5, 'daily', 41, 114.33, '2024-09-04'),
(835, 5, 'daily', 13, 55.64, '2024-09-05'),
(836, 5, 'daily', 16, 52.64, '2024-09-06'),
(837, 5, 'daily', 13, 66.46, '2024-09-07'),
(838, 5, 'daily', 39, 224.63, '2024-09-08'),
(839, 5, 'daily', 24, 157.13, '2024-09-09'),
(840, 5, 'daily', 15, 149.41, '2024-09-10'),
(841, 5, 'daily', 32, 224.09, '2024-09-11'),
(842, 5, 'daily', 13, 129.56, '2024-09-12'),
(843, 5, 'daily', 16, 66.47, '2024-09-13'),
(844, 5, 'daily', 28, 224.1, '2024-09-14'),
(845, 5, 'daily', 38, 356.86, '2024-09-15'),
(846, 5, 'daily', 50, 431.53, '2024-09-16'),
(847, 5, 'daily', 25, 249.26, '2024-09-17'),
(848, 5, 'daily', 14, 26.16, '2024-09-18'),
(849, 5, 'daily', 35, 198.84, '2024-09-19'),
(850, 5, 'daily', 37, 220.0, '2024-09-20'),
(851, 5, 'daily', 40, 67.27, '2024-09-21'),
(852, 5, 'daily', 30, 151.6, '2023-03-01'),
(853, 5, 'daily', 44, 304.74, '2023-03-02'),
(854, 5, 'daily', 46, 159.59, '2023-03-03'),
(855, 5, 'daily', 36, 268.05, '2023-03-04'),
(856, 5, 'daily', 46, 154.5, '2023-03-05'),
(857, 5, 'daily', 45, 235.2, '2023-03-06'),
(858, 5, 'daily', 46, 410.64, '2023-03-07'),
(859, 5, 'daily', 45, 283.38, '2023-03-08'),
(860, 5, 'daily', 15, 101.75, '2023-03-09'),
(861, 5, 'daily', 20, 94.89, '2023-03-10'),
(862, 5, 'daily', 19, 164.19, '2023-03-11'),
(863, 5, 'daily', 38, 51.7, '2023-03-12'),
(864, 5, 'daily', 18, 71.55, '2023-03-13'),
(865, 5, 'daily', 19, 105.91, '2023-03-14'),
(866, 5, 'daily', 17, 45.36, '2023-03-15'),
(867, 5, 'daily', 37, 326.17, '2023-03-16'),
(868, 5, 'daily', 14, 94.39, '2023-03-17'),
(869, 5, 'daily', 17, 23.54, '2023-03-18'),
(870, 5, 'daily', 18, 91.84, '2023-03-19'),
(871, 5, 'daily', 17, 47.25, '2023-03-20'),
(872, 5, 'daily', 21, 126.21, '2023-03-21'),
(873, 5, 'daily', 31, 228.41, '2023-09-01'),
(874, 5, 'daily', 40, 118.1, '2023-09-02'),
(875, 5, 'daily', 31, 75.83, '2023-09-03'),
(876, 5, 'daily', 48, 390.47, '2023-09-04'),
(877, 5, 'daily', 32, 283.03, '2023-09-05'),
(878, 5, 'daily', 11, 94.43, '2023-09-06'),
(879, 5, 'daily', 46, 67.44, '2023-09-07'),
(880, 5, 'daily', 23, 52.16, '2023-09-08'),
(881, 5, 'daily', 16, 113.7, '2023-09-09'),
(882, 5, 'daily', 18, 170.98, '2023-09-10'),
(883, 5, 'daily', 27, 73.23, '2023-09-11'),
(884, 5, 'daily', 36, 61.4, '2023-09-12'),
(885, 5, 'daily', 25, 187.77, '2023-09-13'),
(886, 5, 'daily', 43, 50.71, '2023-09-14'),
(887, 5, 'daily', 21, 108.86, '2023-09-15'),
(888, 5, 'daily', 38, 136.56, '2023-09-16'),
(889, 5, 'daily', 44, 241.26, '2023-09-17'),
(890, 5, 'daily', 49, 201.62, '2023-09-18'),
(891, 5, 'daily', 12, 18.17, '2023-09-19'),
(892, 5, 'daily', 27, 213.43, '2023-09-20'),
(893, 5, 'daily', 32, 118.92, '2023-09-21'),
(894, 5, 'daily', 48, 284.6, '2022-03-01'),
(895, 5, 'daily', 15, 129.43, '2022-03-02'),
(896, 5, 'daily', 42, 43.42, '2022-03-03'),
(897, 5, 'daily', 42, 153.85, '2022-03-04'),
(898, 5, 'daily', 35, 79.94, '2022-03-05'),
(899, 5, 'daily', 37, 313.06, '2022-03-06'),
(900, 5, 'daily', 38, 259.97, '2022-03-07'),
(901, 5, 'daily', 14, 116.61, '2022-03-08'),
(902, 5, 'daily', 19, 51.26, '2022-03-09'),
(903, 5, 'daily', 21, 22.69, '2022-03-10'),
(904, 5, 'daily', 19, 94.66, '2022-03-11'),
(905, 5, 'daily', 20, 54.25, '2022-03-12'),
(906, 5, 'daily', 16, 158.51, '2022-03-13'),
(907, 5, 'daily', 17, 139.58, '2022-03-14'),
(908, 5, 'daily', 18, 69.35, '2022-03-15'),
(909, 5, 'daily', 26, 104.17, '2022-03-16'),
(910, 5, 'daily', 37, 347.88, '2022-03-17'),
(911, 5, 'daily', 18, 175.13, '2022-03-18'),
(912, 5, 'daily', 33, 262.41, '2022-03-19'),
(913, 5, 'daily', 22, 126.06, '2022-03-20'),
(914, 5, 'daily', 11, 68.07, '2022-03-21'),
(915, 5, 'daily', 29, 185.84, '2022-09-01'),
(916, 5, 'daily', 14, 59.09, '2022-09-02'),
(917, 5, 'daily', 29, 287.32, '2022-09-03'),
(918, 5, 'daily', 38, 144.69, '2022-09-04'),
(919, 5, 'daily', 48, 116.95, '2022-09-05'),
(920, 5, 'daily', 49, 238.71, '2022-09-06'),
(921, 5, 'daily', 21, 101.86, '2022-09-07'),
(922, 5, 'daily', 29, 74.21, '2022-09-08'),
(923, 5, 'daily', 36, 75.35, '2022-09-09'),
(924, 5, 'daily', 20, 198.62, '2022-09-10'),
(925, 5, 'daily', 28, 232.56, '2022-09-11'),
(926, 5, 'daily', 41, 160.96, '2022-09-12'),
(927, 5, 'daily', 35, 97.07, '2022-09-13'),
(928, 5, 'daily', 43, 141.66, '2022-09-14'),
(929, 5, 'daily', 48, 125.19, '2022-09-15'),
(930, 5, 'daily', 43, 61.69, '2022-09-16'),
(931, 5, 'daily', 10, 10.05, '2022-09-17'),
(932, 5, 'daily', 25, 32.91, '2022-09-18'),
(933, 5, 'daily', 40, 268.26, '2022-09-19'),
(934, 5, 'daily', 14, 54.91, '2022-09-20'),
(935, 5, 'daily', 42, 121.69, '2022-09-21'),
(936, 6, 'yearly', 7981, 308752.18, '2024-12-31'),
(937, 6, 'yearly', 5174, 180641.15, '2023-12-31'),
(938, 6, 'yearly', 8857, 203338.22, '2022-12-31'),
